track,score,date,race,ml odds rank,score rank,odds rank,claimed last rank,post position,last 3 purse adv,distance worked rank,days since last race rank,trainer jock combo rank,trainer jock combo adv,trainer jock roi rank,trainer jock roi adv,avg turn time rank,avg turn time adv,current race type,distance,distance difference,days since last race,last finish,surface,program number,horse name,trainer,jockey,impr decl finish,imprv decl speed,weight last race,weight,last purse rank,last purse adv,class difference,lifetime earnings rank,lifetime earnings adv,ml odds current race,off odds current race,speed last race rank,speed last race adv,win % rank,win % adv,avg earnings distance rank,avg earnings distance adv,in the money rank,in the money adv,horses beaten rank,horses beaten adv,best speed last 3 rank,best speed last 3 adv,avg speed last 3 rank,avg speed last 3 adv,best lifetime speed rank,best lifetime speed adv,best speed track rank,best speed track adv,best speed distance rank,best speed distance adv,avg 2 of 3 speed rank,avg 2 of 3 speed adv,win payoff,place payoff,show payoff,finish position
MTH,//8,20160704,6,2,1,5,,3,0,4,6,5,0,4,0,1,3.2,Allowance,8.5,0.5,43,1,turf,3,BIAMONTE,BROOME E THOMAS,GONZALES JONATHAN J,0,0,120,122,4,0,0.47,5,0,3,6.4,2,0,5,0,4,0,1,12.5,1,26.3,2,0,3,0,5,0,2,0,3,0,2,0,14.8,6,3.2,1
MTH,//720,20160704,6,6,6,6,,2,0,6,10,3,0,5,0,3,0,Allowance,8.5,14,15,7,turf,2,DANALIN,PLESA EDWARD JR,BOCACHICA O,0,0,120,120,4,0,3.64,6,0,12,36.1,4,0,6,0,3,0,6,0,6,0,6,0,6,0,1,1.1,3,0,1,7.4,6,0,0,0,0,5
MTH,//15,20160704,6,5,2,3,,1,0,5,9,1,47,1,52.5,4,0,Allowance,8.5,0,23,1,turf,1,JET MAJESTY,DUTROW ANTHONY W,ALVARADO R JR,1,0,120,124,4,0,3.28,1,19.5,6,4.4,1,3.4,1,13.8,1,82.4,3,0,5,0,3,0,3,0,2,0,1,1.1,2,0,3,0,0,0,2.8,3
MTH,//48,20160704,7,8,3,8,,8,0,3,1,8,0,5,0,8,0,Allowance,5.5,1,101,3,dirt,8,SECRET SIX,CIPRIANO ROBERT V,KAY WINSTON R,2,0,122,110,7,0,0.85,8,0,15,50.7,6,0,3,0,6,0,5,0,2,0,4,0,3,0,5,0,7,0,6,0,4,0,0,0,0,8
MTH,//16,20160704,7,4,1,4,,7,0,6,10,7,0,8,0,2,0,Allowance,5.5,11,15,3,dirt,7,POOCHY,NUNN DOUGLAS,GARCIA WILMER A,0,1,113,120,6,0,-1.48,7,0,5,10,2,0,7,0,4,0,6,0,3,0,2,0,1,5,2,0,2,0,2,0,2,0,0,0,0,4
MTH,//175,20160704,7,6,5,6,,6,0,1,2,1,0,2,0,3,0,Allowance,5.5,0,44,1,dirt,6,PINEY BLUES,PERKINS BEN JR,BOCACHICA O,0,1,113,122,4,0,3.51,3,0,10,27.1,5,0,4,0,2,0,7,0,6,0,6,0,6,0,7,0,5,0,3,0,6,0,0,20,12.8,2
MTH,//144,20160704,7,3,4,3,,5,0,2,4,1,0,1,10,6,0,Allowance,5.5,-0.5,30,1,dirt,5,FIT FOR A BALL,BROWN HOWARD R JR,LOPEZ C C,0,1,120,120,8,0,4.76,5,0,4,7,3,0,4,0,5,0,4,0,4,0,3,0,3,0,3,0,7,0,1,9.5,3,0,0,0,5.2,3
MTH,//288,20160704,7,2,6,2,,4,0,6,7,3,0,4,0,4,0,Allowance,5.5,-0.5,24,4,dirt,4,SILVER MAJORETTE,NAVARRO JORGE,GONZALES JONATHAN J,0,0,115,115,1,0,1.14,4,0,3.5,4,4,0,6,0,3,0,1,0,4,0,4,0,5,0,5,0,4,0,4,0,4,0,10,5.8,3.8,1
MTH,//1536,20160704,7,6,8,7,,3,0,6,7,5,0,3,0,5,0,Allowance,5.5,-0.5,24,8,dirt,3,GOLDEN EARRINGS,MCBURNEY PATRICK B,JUAREZ NIK,0,0,120,120,1,0,1.14,6,0,10,38,8,0,8,0,8,0,8,0,8,0,7,0,8,0,4,0,2,0,8,0,6,0,0,0,0,7
MTH,//42,20160704,7,1,2,1,,2,0,3,5,4,0,6,0,1,0.6,Allowance,5.5,-0.5,29,1,dirt,2,UPSET CITY,MAZZA JOHN F,LOPEZ PASCACIO,1,1,123,124,4,0,1.42,2,0,1.8,0.5,1,5.3,2,0,7,0,1,0,7,0,1,5.3,2,0,1,5.3,1,17,7,0,1,2.9,0,0,0,5
MTH,//294,20160704,7,5,7,5,,1,0.4,3,7,6,0,7,0,7,0,Allowance,5.5,-0.5,24,5,dirt,1,AUBREES THE FIRST,RYAN DEREK S,LEBRON VICTOR,0,0,115,115,1,0,1.14,1,32.8,8,17.8,7,0,1,50,1,45.3,1,0,1,10.8,8,0,7,0,8,0,6,0,5,0,8,0,0,0,0,6
MTH,//288,20160704,8,4,6,6,,9,0,7,8,2,0,2,0,8,0,Non-Graded_Stk,8.3,-3.7,24,4,dirt,9,JOINT RETURN,SERVIS JOHN C,BISONO J,2,0,117,117,2,0,-0.61,2,0,6,12.9,4,0,6,0,5,0,7,0,7,0,1,0,1,2.1,5,0,5,0,4,0,1,2.6,0,0,0,5
